Latitude,Longitude,Elevation,Grade(%)
38.05841,-4.8181,551.9,-0.211877128
38.05897,-4.81898,550,-0.330885732
38.05952,-4.81986,550.8,-0.270810577
38.06008,-4.82075,551.5,-0.014313831
38.06064,-4.82163,552.4,0.144541529
38.06119,-4.82251,553.4,0.200347031
38.06175,-4.8234,554.5,0.254884148
38.0623,-4.82428,556,0.599245094
38.06286,-4.82516,553.3,0.723095305
38.06342,-4.82605,555.2,0.722245298
38.06397,-4.82693,555.6,0.933296095
38.06453,-4.82782,559.2,1.135558388
38.06509,-4.8287,559.5,1.265018412
38.06564,-4.82958,558.5,1.320003311
38.0662,-4.83047,559.4,1.311687485
38.06676,-4.8313499,561.2,1.348892756
38.06731,-4.83223,565.2,1.455317328
38.06787,-4.83312,565.9,1.61009197
38.06842,-4.834,569.1,1.53832064
38.06898,-4.83488,573.2,1.496318399
38.06954,-4.83577,572.5,1.442064664
38.07009,-4.83665,570.5,1.657907879
38.07065,-4.83753,571.4,1.800633485
38.07121,-4.83842,573.2,1.725997445
38.07176,-4.8393,576.4,1.453948505
38.07232,-4.84019,578.3,1.128417684
38.07287,-4.84107,579,0.90413554
38.07343,-4.84195,579.5,0.667703682
38.07399,-4.84284,581.4,0.512999887
38.07454,-4.84372,583.6,0.4330891
38.07485,-4.84417,584.4,0.345970363
38.07517,-4.84462,582.6,0.1033174
38.07566,-4.84528,580.2,-0.049402856
38.07615,-4.84594,578.6,-0.12027087
38.07665,-4.84659,579.420662,-0.100893968
38.07682,-4.8468099,579.6990414,0.023919952
38.07744,-4.84759,580.7,0.143708352
38.07806,-4.84838,580.7,0.239465262
38.07867,-4.84916,581.4,0.452069008
38.07929,-4.84995,584.2,0.784026536
38.07991,-4.85073,584.5,1.14083555
38.08053,-4.85152,586.8,1.297123304
38.08115,-4.8522999,587.4,1.37001451
38.08177,-4.85309,588.2,1.431724572
38.08238,-4.85387,590.4,1.550407018
38.083,-4.85466,591.1,1.726740058
38.08362,-4.85544,592.7,1.992967044
38.08424,-4.85625,595.4,2.18261933
38.08487,-4.85706,597.1,2.338735242
38.08549,-4.85787,598.6,2.425611282
38.08611,-4.85867,601.6,2.277635138
38.08674,-4.8594799,605.8,2.12100006
38.0873599,-4.86029,609,1.956066263
38.08798,-4.86109,611,1.884878092
38.08861,-4.8619,613.7,1.847892858
38.08923,-4.86271,615.5,1.776770096
38.08986,-4.86352,614.7,1.576142037
38.09046,-4.86428,614.3,1.387666012
38.09107,-4.8650399,612.5,1.196518669
38.0916799,-4.8658,613.1,1.013974134
38.09229,-4.86656,616.6,0.868704972
38.0929,-4.86732,620.2,1.020255336
38.09351,-4.86808,622.9,1.329004964
38.0941199,-4.8688399,622.6,1.709339735
38.09448,-4.86922,622.9,1.915297773
38.09485,-4.8696,622.6,2.102148908
38.09551,-4.87015,625.1,2.098368601
38.09617,-4.87071,627.5179412,1.989707748
38.09644,-4.87095,628.5218581,1.473726244
38.09695,-4.87139,630.4,0.852512619
38.0974999,-4.87195,634,0.347961987
38.0981499,-4.87268,633.5,-0.103513003
38.09881,-4.87342,631.4,-0.395844719
38.09946,-4.87416,626.6,-0.765852758
38.1001199,-4.8749,626.8,-0.961881234
38.10078,-4.87564,624,-1.00051231
38.10143,-4.87638,621.6,-0.761620759
38.1020899,-4.87712,617.3,-0.420908944
38.10275,-4.87786,619.0585875,0.237909589
38.10291,-4.87804,619.4855417,1.056260497
38.10356,-4.87865,621.1,1.955173347
38.10409,-4.87891,624.3,2.648631035
38.10462,-4.87917,626.8,3.01717592
38.10513,-4.8793,631.3,2.892343851
38.10564,-4.87937,634.4,2.844900471
38.10612,-4.87939,636.2,2.996520261
38.1066,-4.87941,637.3,3.098887008
38.10736,-4.87948,641.1,3.150096094
38.10812,-4.87955,639.4,2.983589105
38.10878,-4.87969,637,2.62722959
38.1093,-4.87992,635.9,1.90912852
38.10982,-4.88015,635.4,0.955461445
38.11031,-4.88048,636.9,-0.024169138
38.11098,-4.88121,645,-1.113835394
38.11151,-4.8820499,650.4,-2.113154413
38.1118,-4.8826599,648.3,-3.048906598
38.11209,-4.88327,645.8,-3.964515948
38.11244,-4.88419,634.4,-4.543404063
38.1128,-4.88511,626.5,-4.765093619
38.11316,-4.88603,616.1,-5.105288902
38.11358,-4.88697,607.7,-5.612590177
38.11379,-4.8873,605.6,-6.461414739
38.11427,-4.88788,598.4,-7.523966766
38.11449,-4.88805,597.9,-8.049027226
38.11488,-4.8883,596,-8.078958919
38.11522,-4.88842,594.6,-8.13327826
38.11555,-4.88849,594,-8.069859027
38.11595,-4.88851,592,-8.099884694
38.1162599,-4.88848,586.1,-7.84599539
38.1166399,-4.8884,579.4,-7.387359993
38.11726,-4.88831,568.7,-6.557388774
38.11769,-4.88832,564.5,-5.77492683
38.11797,-4.88838,564.4,-5.355535072
38.11842,-4.88853,562.6,-4.844632418
38.11885,-4.88882,560.7,-4.269583866
38.11906,-4.88902,561.2,-3.677758547
38.11928,-4.88928,562.6,-3.03355248
38.11959,-4.8897199,564.5,-2.533313732
38.11982,-4.89024,564.7,-2.704877473
38.12001,-4.89086,561.8,-3.326794286
38.12015,-4.89163,552,-4.340473807
38.1201999,-4.89222,547.3,-5.374862493
38.12025,-4.89281,543.8,-6.359163783
38.1203999,-4.89381,537.7,-7.188091084
38.12055,-4.89448,531.9,-7.781293499
38.1207,-4.8949,528,-7.949278359
38.12091,-4.89543,523.5,-7.598197535
38.12138,-4.8962199,518.4,-6.982356939
38.12166,-4.89659,516.4738291,-5.960421621
38.12178,-4.89673,515.6970403,-4.964795431
38.12244,-4.89747,511.5,-4.517195001
38.12304,-4.8982,505.9,-4.127342705
38.12365,-4.89893,507.9,-3.726953922
38.12425,-4.89965,507.4,-3.248909519
38.12485,-4.90038,504.6,-2.921296649
38.1254,-4.90105,501.5,-2.797443158
38.12594,-4.90173,496.9,-2.866916376
38.12627,-4.90224,496.5,-2.983987502
38.1266,-4.90275,492.6,-3.075253521
38.12692,-4.90336,489.7,-2.965350925
38.12723,-4.90397,489.6,-2.63877005
38.12757,-4.90478,487.9,-2.241432935
38.12788,-4.9056,487.1,-1.732927938
38.12817,-4.90654,484.3,-1.41481095
38.1284599,-4.9074799,482.3,-0.922861056
38.1287499,-4.90841,481.5,-0.418334932
38.1291,-4.9093,482.6,-0.076620738
38.12946,-4.91019,485.2,0.288420365
38.12981,-4.91108,489.6,0.315764102
38.12997,-4.91181,490.6,0.139030006
38.13012,-4.91255,489.1,-0.13765803
38.13017,-4.91332,484.9,-0.497773947
38.13022,-4.91409,484,-0.829207154
38.13015,-4.9151,488.8,-1.335981033
38.13005,-4.91577,487,-1.699125309
38.12993,-4.91644,484.8,-1.909115551
38.12981,-4.91712,482.5,-1.905293635
38.1296899,-4.91808,479.2,-1.646108106
38.12966,-4.91866,477.7,-1.229994801
38.12963,-4.91924,476.3,-0.816767258
38.12964,-4.92006,477.1287795,-0.552439728
38.1296899,-4.92081,477.8894354,-0.648400776
38.1298,-4.9219,479,-0.724793592
38.12992,-4.92299,484.1,-0.470302132
38.13003,-4.92408,484.8,-0.324498459
38.13014,-4.9251699,484.3,-0.3474273
38.1302499,-4.92626,482.1,-0.335030973
38.13036,-4.92734,477.6,-0.523330402
38.13047,-4.92843,475.3,-0.906880654
38.13058,-4.92952,473.2,-1.344605342
38.13069,-4.93061,471.3,-1.676003585
38.1308,-4.9317,471.6,-1.707412334
38.13091,-4.93279,470.6,-1.660894094
38.13104,-4.93362,469.7,-1.501027171
38.13117,-4.93445,468.8,-1.33905216
38.1313699,-4.93529,469.2,-1.158228307
38.13155,-4.93599,466.3,-1.106800553
38.13186,-4.937,465.2,-0.979913025
38.13218,-4.93801,466.7,-0.794516436
38.13249,-4.93902,467.1,-0.733142744
38.13281,-4.94003,468.5,-0.666280317
38.13312,-4.94104,464.1,-0.482734828
38.13344,-4.94205,460.9,-0.33039493
38.13375,-4.94307,461.7103367,-0.338020439
38.13407,-4.94407,462.5103659,-0.256897226
