Latitude,Longitude,Elevation,Grade(%)
44.52868,-107.8063,1275.3,-0.413829974
44.5285,-107.80522,1274.7,-0.289471985
44.52831,-107.80415,1275.1,-0.176801491
44.52812,-107.80307,1274.9,-0.119852566
44.52794,-107.802,1276.2,-0.068305424
44.52775,-107.80093,1277.2,-0.021931744
44.52765,-107.80021,1277.4,0.005585558
44.52754,-107.7995,1277.9,0.043665014
44.52744,-107.79846,1278.7,0.118057379
44.52738,-107.7975,1279.9,0.197701099
44.52737,-107.79681,1280.7,0.25426278
44.52737,-107.79585,1283.2,0.26773466
44.5274,-107.79524,1282.6,0.302762278
44.52749,-107.79403,1283.7,0.383492119
44.52757,-107.79334,1284.4,0.499143545
44.52767,-107.79269,1285.1,0.608861417
44.52778,-107.79204,1285.9,0.694814569
44.52799,-107.79103,1289.7,0.764254664
44.5282,-107.79002,1287.1,0.809846289
44.52842,-107.78902,1289.1,0.840571141
44.52863,-107.78801,1300.1,0.84739905
44.52884,-107.787,1304.2,0.842328938
44.52906,-107.786,1299.2,0.832701408
44.52915,-107.78562,1292.3,0.808512077
44.52926,-107.78524,1292.1,0.768497109
44.52955,-107.78446,1301.7,0.716488894
44.52971,-107.78408,1300.6,0.651902381
44.5299,-107.78368,1301.2,0.580091348
44.53012,-107.78329,1305.3,0.50158046
44.53053,-107.78264,1304.5,0.415525143
44.53105,-107.78198,1293.1,0.323966811
44.53133,-107.78167,1292.4,0.22758466
44.53163,-107.78139,1296.7,0.1223121
44.53194,-107.78113,1305.5,0.011191109
44.53257,-107.78071,1304.1,-0.09808236
44.53283,-107.78057,1299.6,-0.21744936
44.53316,-107.78041,1293.4,-0.330923375
44.5336,-107.78024,1290.7,-0.440171212
44.53399,-107.78011,1288.6,-0.536541369
44.53451,-107.78002,1286.7,-0.61710216
44.53538,-107.78001,1285.6,-0.675866226
44.53627,-107.78001,1282.6,-0.733184962
44.53716,-107.78002,1281,-0.776212049
44.53748,-107.78,1281,-0.775816643
44.53782,-107.77995,1281,-0.739806899
44.53839,-107.77979,1281,-0.707889035
44.53912,-107.77946,1281,-0.715421164
44.53965,-107.77909,1281,-0.716148929
44.54002,-107.77877,1281,-0.684277975
44.5403,-107.77849,1281,-0.649168002
44.54091,-107.77777,1281,-0.59730124
44.54155,-107.77696,1281,-0.506818429
44.5422,-107.77614,1281.1,-0.406462166
44.54284,-107.77533,1281.5,-0.328721254
44.54346,-107.77453,1285,-0.254714369
44.54381,-107.774,1287.2,-0.146112044
44.54412,-107.7735,1289.3,0.02698118
44.54462,-107.77247,1295.1,0.213123104
44.54496,-107.77164,1297.1,0.375534083
44.54525,-107.77066,1300.7,0.506951035
44.54552,-107.76962,1301.9,0.63173091
44.54579,-107.76859,1302.2,0.726112569
44.54608,-107.76744,1303.3,0.808720012
44.54637,-107.76629,1305.2,0.888026371
44.54665,-107.76514,1307.4,0.961713981
44.54694,-107.76399,1309.7,1.02018263
44.54723,-107.76284,1308,1.081957374
44.54752,-107.76169,1311.2,1.139730016
44.5478,-107.76054,1311.3,1.193529964
44.54809,-107.75939,1311.3,1.227120978
44.54838,-107.75824,1316.1,1.239876354
44.54867,-107.75709,1317.4,1.260839712
44.5488,-107.75644,1317.4,1.268025127
44.54894,-107.7558,1317.5,1.260786061
44.54913,-107.75457,1318.3,1.238412354
44.54926,-107.75351,1317.5,1.199658698
44.54938,-107.75245,1319.8,1.126409976
44.54951,-107.75139,1319.8,1.036675141
44.5496,-107.75075,1320.3,0.96000775
44.54969,-107.75012,1320.1,0.896966962
44.54986,-107.74922,1320.4,0.847378563
44.5501,-107.74827,1319.8,0.802700976
44.55047,-107.7472,1317.4,0.764945674
44.55085,-107.74614,1324.5,0.72549007
44.55123,-107.74508,1326.1,0.691164656
44.5516,-107.74402,1325.9,0.660570999
44.55198,-107.74295,1323.8,0.631752909
44.5522,-107.74243,1325,0.609458106
44.55243,-107.74196,1323.1,0.582793091
44.55292,-107.74109,1321,0.542377114
44.55321,-107.74065,1319.4,0.547312958
44.55347,-107.7403,1320.7,0.566793641
44.55407,-107.73957,1324.7,0.57943657
44.55468,-107.73885,1317.5,0.581179237
44.55528,-107.73813,1317.2,0.609650371
44.55588,-107.7374,1317.1,0.63349651
44.55649,-107.73668,1317.3,0.636790461
44.55692,-107.7361,1318,0.629915557
44.55713,-107.7358,1321.5,0.62286388
44.55759,-107.73505,1328.8,0.627549483
44.55781,-107.73468,1328.2,0.646839115
44.55801,-107.73429,1327.4,0.669160761
44.55829,-107.7337,1327.3,0.690433811
44.55865,-107.73288,1327.6,0.709277231
44.55882,-107.7324,1328.3,0.711670323
44.55907,-107.73168,1330.2,0.694852532
44.55935,-107.73069,1329.5,0.68031618
44.55955,-107.72982,1329.6,0.65758037
44.55975,-107.72894,1331,0.623765177
44.55995,-107.72807,1331.4,0.554162384
44.56018,-107.72716,1336,0.584119291
44.56048,-107.72623,1341.8,0.64388164
44.56069,-107.72569,1335.2,0.691421226
44.56094,-107.72512,1331.4,0.718933503
44.56116,-107.72468,1331.6,0.737980125
44.56169,-107.7237,1340.1,0.756393462
44.56222,-107.72272,1330,0.743868672
44.56275,-107.72174,1329.7,0.717468666
44.56328,-107.72076,1337,0.683713046
44.56381,-107.71978,1342.5,0.642242455
44.56411,-107.71915,1342.7,0.594767139
44.56437,-107.71845,1341.9,0.55872602
44.56461,-107.71764,1337.5,0.534695603
44.56479,-107.71678,1336.2,0.50699117
44.56485,-107.71642,1335.6,0.472443277
44.56496,-107.7154,1334.7,0.431831337
44.56506,-107.71439,1337.9,0.388871828
44.56511,-107.71413,1338.8,0.343784627
44.56524,-107.71352,1342.5,0.301615224
44.56533,-107.7132,1344.8,0.256259579
44.56545,-107.7129,1347.5,0.206607442
44.5656,-107.71257,1354.2,0.180339947
44.56575,-107.7123,1345.5,0.165308566
44.56591,-107.71205,1340.7,0.169283445
44.56611,-107.71179,1340,0.196257379
44.56651,-107.71136,1339.6,0.195458245
44.56705,-107.71095,1340.6,0.172203688
44.56758,-107.71055,1341,0.145018313
44.56805,-107.71016,1341.3,0.133862132
44.56835,-107.70983,1341.7,0.098539135
44.56865,-107.70943,1341,0.061434608
44.5689,-107.7091,1340.5,0.015898071
44.56956,-107.70826,1339.2,-0.034859253
44.57016,-107.70778,1340.8,-0.057308788
44.57044,-107.70753,1341.9,-0.047293423
44.5706,-107.70736,1341.8,-0.029632862
44.57071,-107.70722,1341.8,-0.012709246
44.5713,-107.70635,1343.4,-0.00183549
44.5718,-107.70578,1344.2,0.018893591
44.5723,-107.70522,1346.3,0.06871111
44.57282,-107.70456,1348.9,0.139898874
44.57329,-107.70385,1351.1,0.236308142
44.57376,-107.70314,1355,0.353015782
44.57389,-107.70291,1353.9,0.51039402
44.57409,-107.70248,1353,0.733531422
44.57414,-107.70232,1353,0.86522643
44.57421,-107.70199,1353.1,0.956128315
44.57424,-107.70151,1353.1,1.048698025
44.57421,-107.70028,1355.9,1.152500561
44.57422,-107.70007,1356.4,1.27565981
44.57427,-107.69974,1357.6,1.423303751
44.57432,-107.69955,1358,1.5697384
44.5746,-107.6988,1359.9,1.705228843
44.57465,-107.6986,1362.6,1.817687268
44.57469,-107.69836,1366.1,1.910798812
44.5747,-107.69817,1366.2,1.970203734
44.5747,-107.69798,1365.5,2.009709045
44.57463,-107.69718,1364.1,2.059250229
44.57463,-107.69701,1364.7,2.089840046
44.57467,-107.69662,1366.8,2.126532028
44.57477,-107.69621,1367.1,2.15898498
44.57484,-107.69604,1366.6,2.173523467
44.57523,-107.69533,1366.1,2.194350257
44.57555,-107.69454,1366.7,2.226858545
44.57563,-107.69438,1367.5,2.250240762
44.57584,-107.6941,1367.3,2.271372046
44.57642,-107.69348,1369.3,2.248160701
44.57683,-107.69299,1377.9,2.20733778
44.57722,-107.69266,1380.7,2.16779286
44.57751,-107.69252,1381.4,2.139667253
44.57787,-107.69242,1380.7,2.103561726
44.57822,-107.69227,1378.7,2.063064139
44.57832,-107.69219,1377.3,2.028656911
44.57846,-107.69203,1376.7,1.973525468
44.57856,-107.69177,1376.9,1.914165628
44.57874,-107.69115,1378.8,1.863570294
44.57886,-107.69084,1379.5,1.802072868
44.57894,-107.69069,1380.9,1.771224091
44.57931,-107.69024,1385.9,1.783056952
44.57943,-107.68999,1385.5,1.790888243
44.57951,-107.68966,1387.4,1.77940114
44.57953,-107.68948,1386.9,1.762405858
44.57952,-107.68904,1387.4,1.78769535
44.57939,-107.68819,1392.3,1.848782358
44.57939,-107.68801,1392.2,1.937501366
44.57943,-107.68759,1391,2.044224336
44.57949,-107.68722,1392.3,2.124268977
44.57954,-107.68708,1392.9,2.213295999
44.57966,-107.68682,1396.4,2.365403459
44.57982,-107.68655,1398.4,2.53791267
44.58006,-107.68623,1398.9,2.76885432
44.58011,-107.68613,1398.5,3.057165974
44.58023,-107.68554,1399.5,3.397312013
44.58035,-107.68529,1400.3,3.671006389
44.58056,-107.68498,1399.9,3.905759666
44.58062,-107.68483,1401.6,4.119843044
44.58071,-107.68442,1403.5,4.29628903
44.58072,-107.68417,1403.6,4.445084028
44.5807,-107.68405,1406.1,4.576613705
44.58057,-107.68361,1412.6,4.699585071
44.58055,-107.68345,1412.1,4.837868243
44.58055,-107.68328,1413.2,4.962825041
44.58056,-107.68307,1416.2,5.042282247
44.58069,-107.6822,1432,5.107667905
44.5808,-107.68159,1435.6,5.136000016
44.58085,-107.68144,1436,5.195764943
44.58097,-107.68119,1435.9,5.344768928
44.58107,-107.68107,1436.4,5.495477206
44.58129,-107.6809,1443.3,5.631568769
44.58177,-107.68069,1453.3,5.792627074
44.58198,-107.68055,1450.1,5.920172948
44.58262,-107.6797,1454.2,6.055728738
44.58271,-107.67955,1454.1,6.216866119
44.58278,-107.6794,1452.4,6.382754234
44.58286,-107.67912,1447.8,6.53617164
44.58288,-107.67895,1451.2,6.683964118
44.58287,-107.67857,1455.3,6.825048548
44.58284,-107.67841,1455.1,6.942193836
44.58277,-107.67823,1457,7.055200637
44.5827,-107.67809,1458.7,7.150343022
44.58256,-107.67786,1461.7,7.22363884
44.58229,-107.67755,1465.1,7.350183491
44.58218,-107.67745,1466,7.518370995
44.58202,-107.67737,1469.8,7.663096763
44.58191,-107.67735,1473.1,7.780340101
44.5817,-107.67741,1479.5,7.875854898
44.58153,-107.67757,1486.4,7.981403544
44.58143,-107.67771,1487.6,8.149740461
44.58099,-107.6786,1474.1,8.3580969
44.58054,-107.67949,1480.7,8.602606492
44.5801,-107.68037,1489,8.885407041
44.57966,-107.68126,1487.9,9.226481909
44.57948,-107.68151,1494.5,9.598844522
44.57925,-107.68173,1500.5,9.898362049
44.57914,-107.68179,1501.3,10.14874904
44.57904,-107.68181,1502.1,10.33017563
44.57894,-107.6818,1502.8,10.42144515
44.57887,-107.68177,1503.4,10.38895375
44.5788,-107.68171,1504.1,10.35557916
44.57872,-107.6816,1505.2,10.30035694
44.57866,-107.68149,1506.8,10.18589406
44.57863,-107.68137,1508.3,10.03249979
44.57861,-107.68123,1509.6,9.80964026
44.57863,-107.68108,1510.3,9.591708899
44.57867,-107.68093,1510.6,9.366830332
44.57874,-107.68083,1511.3,9.097043426
44.57882,-107.68074,1513.6,8.813452749
44.57892,-107.68069,1517.5,8.53806983
44.57902,-107.68065,1521.2,8.281324738
44.57929,-107.68063,1520,8.085371855
44.57941,-107.68059,1519.4,7.917450085
44.57951,-107.68053,1517.8,7.729433609
44.57958,-107.68047,1516.1,7.530716257
44.57966,-107.68034,1514.6,7.327610052
44.57975,-107.68014,1512.9,7.104959925
44.57981,-107.67994,1513,6.920026818
44.58002,-107.67886,1518,6.7915205
44.58033,-107.67803,1525,6.662628741
44.5804,-107.6778,1526.2,6.497097573
44.58043,-107.67765,1527.5,6.355406932
44.58042,-107.67733,1528.6,6.287135389
44.58033,-107.67702,1529.5,6.223753875
44.58025,-107.67682,1530.1,6.144525645
44.58013,-107.67657,1532.1,6.036664239
44.57999,-107.67634,1538.4,5.951632917
44.57957,-107.67575,1537.3,5.914573472
44.5795,-107.67561,1537,5.94087421
44.57944,-107.67544,1538.6,5.976221208
44.57941,-107.67524,1541,6.036541363
44.5794,-107.67507,1543.4,6.161179443
44.57946,-107.67475,1548.6,6.376377224
44.57952,-107.67459,1550.2,6.680109703
44.57989,-107.67397,1552.3,7.012850802
44.58027,-107.67334,1549.3,7.381718813
44.58036,-107.67323,1550.9,7.78307873
44.58083,-107.67281,1559.1,8.187313605
44.58098,-107.67264,1561,8.441245559
44.58115,-107.67236,1564.2,8.572834895
44.58133,-107.67197,1564.4,8.646284132
44.58141,-107.67185,1565.8,8.685208573
44.58151,-107.67173,1570.2,8.696431622
44.58188,-107.67139,1573.5,8.718817094
44.58205,-107.67118,1569.2,8.762873818
44.58226,-107.67081,1572.1,8.784734592
44.58233,-107.67061,1575.5,8.764125604
44.58236,-107.67041,1581.4,8.745967616
44.58236,-107.67022,1584.7,8.738576621
