Latitude,Longitude,Elevation,Grade(%)
47.0523499,-71.33617,240.8,-1.714993393
47.05297,-71.33711,238.1,-2.017199836
47.05347,-71.33802,234.7,-1.869431486
47.05394,-71.33902,228.6,-1.185737494
47.05435,-71.33996,227.2,0.078715459
47.05476,-71.34089,236.2,1.697020262
47.05516,-71.34182,243.5,3.353673431
47.05557,-71.34275,253.4,4.773139951
47.05598,-71.34368,266.9,5.804266616
47.05639,-71.34461,278.9,6.359333823
47.05682,-71.34566,286.4,6.302439316
47.05726,-71.34671,285.8,5.467541265
47.05755,-71.3473099,281.8,4.014299386
47.05783,-71.34791,277.8,2.422136417
47.05813,-71.34845,274.8,0.776939971
47.05842,-71.34898,273.3,-0.632244198
47.05863,-71.34932,271.9,-1.493432348
47.05891,-71.34971,271,-1.759090388
47.05939,-71.35025,271.5,-1.50343936
47.05976,-71.35062,272.4,-0.90996433
47.0600499,-71.35088,273.3,-0.22607704
47.06054,-71.3512,275.6,0.424477066
47.06107,-71.35147,277.2,1.053420868
47.06158,-71.35165,277.9,1.672466911
47.06194,-71.35174,279.2,2.191980483
47.06237,-71.35181,281.3,2.464004245
47.06281,-71.35182,283,2.665714887
47.06354,-71.35178,285.7,2.788372578
47.06427,-71.35175,289.4,2.791437664
47.065,-71.35171,291.6,2.752094037
47.06574,-71.35168,293,2.649430606
47.06647,-71.35164,292.8,2.651977775
47.06731,-71.35164,297.4,2.84500515
47.06816,-71.35164,298.8,2.970749169
47.06901,-71.35164,300.6,3.148145124
47.06985,-71.35164,305,3.445926099
47.0707,-71.35163,310.8,3.563259951
47.07155,-71.35163,319.4,3.490378581
47.07239,-71.35163,321.5,3.208428078
47.07324,-71.35163,318,2.595168354
47.07409,-71.35162,321.8,1.938793335
47.07493,-71.35162,320.5,1.172101602
47.07578,-71.35162,311.4,0.341089365
47.07663,-71.35162,309.9,-0.376431585
47.07748,-71.3516099,307.9,-0.894690064
47.07833,-71.3516099,306,-1.076303277
47.0791899,-71.3516099,307.9,-0.997098587
47.0800399,-71.3516,308,-0.870739415
47.0808899,-71.3516,309.1,-0.501361756
47.08175,-71.35159,311.1,0.036459744
47.0826,-71.35159,311.9,0.436770643
47.08345,-71.35159,313.4,0.963612064
47.08431,-71.35158,317.1,1.580943616
47.08516,-71.35158,319.7,2.365251963
47.08593,-71.35157,323.6,3.498522711
47.0867099,-71.35156,330.5,4.677359332
47.08737,-71.3514,336.7,5.701932062
47.08786,-71.35123,343,6.298664546
47.08841,-71.35099,349.6,6.419195955
47.08899,-71.35068,357.3,6.175226874
47.08967,-71.35026,362.3,5.490353245
47.09034,-71.34984,358.8,4.374202708
47.09102,-71.34942,353.3,2.987854813
47.0915,-71.34917,348.7,1.514055386
47.09198,-71.34892,347.6,0.084762933
47.09259,-71.34866,346.5,-1.08848273
47.09319,-71.3484,342.2,-1.859885964
47.09385,-71.34813,341.1,-2.056337164
47.09451,-71.34786,341.3,-1.740209789
47.09516,-71.34759,341.2,-1.073558417
47.09582,-71.34732,342,-0.402083946
47.09646,-71.34704,343.4,0.1335538
47.09711,-71.34676,345.9,0.614768521
47.09776,-71.34647,348.3,1.019831584
47.0984,-71.34619,350.4,1.157864963
47.09884,-71.34604,352,1.044819115
47.09903,-71.3458799,350.9,0.713186032
47.09933,-71.34576,350.5,0.207863855
47.09977,-71.34562,349.3,-0.416944662
47.10017,-71.34547,348.1,-1.100058306
47.10073,-71.34522,345.7,-1.775062017
