Latitude,Longitude,Elevation,Grade(%)
38.33268,-107.10315,2750.6,1.82623064
38.3319199,-107.10288,2748.9,1.349727875
38.3311599,-107.1026,2752.3,0.857925758
38.33074,-107.1025,2754.5,0.430168006
38.33026,-107.10245,2756.8,-0.031678148
38.32988,-107.1024599,2756.9,-0.52310151
38.3294,-107.1025499,2756.8,-1.035007936
38.32877,-107.10269,2756.2,-1.637435878
38.32814,-107.10283,2753.6,-2.303614853
38.3278899,-107.10284,2749.9,-2.861645369
38.32764,-107.1028,2745.6,-3.39002034
38.32745,-107.10274,2744.6,-3.832800305
38.3271299,-107.1026,2737.1,-4.177753754
38.32682,-107.10243,2737.7,-4.455641264
38.3262,-107.10206,2736.1,-4.688189358
38.32558,-107.10168,2732,-4.881109105
38.32496,-107.10131,2727.5,-4.992493547
38.32439,-107.10105,2722.7,-5.210483241
38.32382,-107.10079,2716.6,-5.457598784
38.32325,-107.10053,2713,-5.780882888
38.32287,-107.10024,2708.3,-6.207211258
38.32259,-107.09998,2704.4,-6.587540983
38.32209,-107.0994,2699,-6.803755887
38.32165,-107.09897,2691.6,-6.998957423
38.32097,-107.0984,2689.9,-7.079619718
38.32058,-107.09817,2689.4,-7.125546727
38.32027,-107.09807,2688.6,-7.125628901
38.3200999,-107.09804,2689.3,-7.065308976
38.31984,-107.09805,2688.6,-7.066099577
38.3196,-107.09811,2685.3,-7.168243132
38.31928,-107.09827,2684.4,-7.194173256
38.3189,-107.09857,2679.7,-7.236684708
38.31868,-107.09872,2676.5,-7.430870564
38.31847,-107.09884,2673,-7.478891919
38.31832,-107.09888,2670,-7.44634749
38.31816,-107.09887,2667.4,-7.45809409
38.31792,-107.09882,2661.6,-7.49654157
38.31712,-107.09848,2661.4,-7.544450614
38.31632,-107.09813,2654.3,-7.619037324
38.31607,-107.09805,2654.9,-7.682054218
38.3157,-107.098,2656.6,-7.7177205
38.31542,-107.09798,2654.3,-7.765731702
38.31509,-107.09798,2647.5,-7.763322119
38.31458,-107.09806,2646.7,-7.770200214
38.31379,-107.09824,2636,-7.771002512
38.313,-107.09842,2629.9,-7.844924449
38.31222,-107.0986,2622.9,-7.879463116
38.31143,-107.09878,2613.5,-7.801632958
38.31064,-107.09896,2616.6,-7.6371566
38.30986,-107.09915,2619.4,-7.359959346
38.30957,-107.0991899,2612.2,-7.089026288
38.30913,-107.09921,2610.6,-6.752354399
38.30872,-107.09917,2610.5,-6.423244437
38.30833,-107.09909,2603.9,-6.129058126
38.3075199,-107.09883,2590.8,-5.955710723
38.30719,-107.09866,2589.9,-5.890542908
38.30678,-107.0984,2588.7,-5.945792385
38.30638,-107.09814,2586.7,-5.79681898
38.30571,-107.09761,2584.3,-5.673786127
38.30503,-107.09708,2582.2,-5.538634495
38.30435,-107.0965499,2574.4,-5.323609309
38.30368,-107.09602,2569.4,-5.178348426
38.303,-107.09549,2559,-5.191243702
38.30233,-107.09495,2548.5,-5.176108448
38.3016,-107.09443,2544.9,-5.156554441
38.3012299,-107.09427,2549.8,-5.127108958
38.30106,-107.09423,2550.1,-5.135245608
38.30084,-107.09421,2550.2,-5.209795878
38.30062,-107.09424,2549.7,-5.210710638
38.3003799,-107.0943099,2544.6,-5.087463719
38.30006,-107.0944899,2546,-5.097775361
38.29946,-107.09501,2536.2,-5.110019935
38.29885,-107.09553,2529.6,-5.06974013
38.29824,-107.09605,2522.8,-5.094185083
38.2979,-107.09636,2521.9,-5.194693052
38.2975,-107.0968,2522.8,-5.270130663
38.29728,-107.09718,2521.7,-5.300532847
38.29711,-107.09754,2512.6,-5.336636103
38.29696,-107.09796,2508.8,-5.376548734
38.2967,-107.09897,2505.5,-5.403754922
38.29645,-107.09997,2497.6,-5.462224984
